Continent,Country,Year,Export/import,Plastic Type,Ban,Trade Value
Europe,Finland,2010,Import,Polyethylene ,Yes,9436
Europe,France,2010,Import,Polyethylene ,Yes,536852
Europe,United Kingdom,2010,Import,Polyethylene ,Yes,1263839
Europe,Greece,2010,Import,Polyethylene ,Yes,71872
Europe,Croatia,2010,Import,Polyethylene ,Yes,8734
Europe,Ireland,2010,Import,Polyethylene ,Yes,185864
Europe,Italy,2010,Import,Polyethylene ,Yes,1105973
Europe,Netherlands,2010,Import,Polyethylene ,Yes,8215097
Europe,Poland,2010,Import,Polyethylene ,Yes,135208
Europe,Romania,2010,Import,Polyethylene ,Yes,162673
Europe,Russia,2010,Import,Polyethylene ,Yes,106189
North America,Canada,2010,Import,Polyethylene ,Yes,571341
North America,Mexico,2010,Import,Polyethylene ,Yes,353945
North America,United States,2010,Import,Polyethylene ,Yes,24935396
Oceania,Australia,2010,Import,Polyethylene ,Yes,576815
Oceania,New Zealand,2010,Import,Polyethylene ,Yes,84700
South America,Chile,2010,Import,Polyethylene ,Yes,53818
South America,Venezuela,2010,Import,Polyethylene ,Yes,43750
Africa,Egypt,2011,Import,Polyethylene ,Yes,5050
Africa,South Africa,2011,Import,Polyethylene ,Yes,85946
Asia,United Arab Emirates,2011,Import,Polyethylene ,Yes,179993
Asia,Bangladesh,2011,Import,Polyethylene ,Yes,6102
Asia,Bhutan,2011,Import,Polyethylene ,Yes,51671
Asia,China,2011,Import,Polyethylene ,Yes,19823
Asia,Cyprus,2011,Import,Polyethylene ,Yes,16540
Asia,Hong Kong,2011,Import,Polyethylene ,Yes,95155
Asia,Indonesia,2011,Import,Polyethylene ,Yes,22101
Asia,Israel,2011,Import,Polyethylene ,Yes,18036
Asia,Japan,2011,Import,Polyethylene ,Yes,154674
Asia,South Korea,2011,Import,Polyethylene ,Yes,2030
Asia,Kuwait,2011,Import,Polyethylene ,Yes,498209
Asia,Malaysia,2011,Import,Polyethylene ,Yes,1297487
Asia,Nepal,2011,Import,Polyethylene ,Yes,21433
Asia,Oman,2011,Import,Polyethylene ,Yes,4026
Asia,Philippines,2011,Import,Polyethylene ,Yes,44220
Asia,Saudi Arabia,2011,Import,Polyethylene ,Yes,53211
Asia,Singapore,2011,Import,Polyethylene ,Yes,31936
Asia,Thailand,2011,Import,Polyethylene ,Yes,4512
Asia,Yemen,2011,Import,Polyethylene ,Yes,332958
Europe,Austria,2011,Import,Polyethylene ,Yes,51540
Europe,Belgium,2011,Import,Polyethylene ,Yes,4035359
Europe,Czechia,2011,Import,Polyethylene ,Yes,25401
Europe,Germany,2011,Import,Polyethylene ,Yes,19891287
Europe,Denmark,2011,Import,Polyethylene ,Yes,139543
Europe,Spain,2011,Import,Polyethylene ,Yes,1000064
Europe,Finland,2011,Import,Polyethylene ,Yes,17325
Europe,France,2011,Import,Polyethylene ,Yes,917118
Europe,United Kingdom,2011,Import,Polyethylene ,Yes,3161546
Europe,Greece,2011,Import,Polyethylene ,Yes,92942
Europe,Ireland,2011,Import,Polyethylene ,Yes,95659
Europe,Italy,2011,Import,Polyethylene ,Yes,1228464
Europe,Latvia,2011,Import,Polyethylene ,Yes,557514
Europe,Netherlands,2011,Import,Polyethylene ,Yes,8653286
Europe,Norway,2011,Import,Polyethylene ,Yes,288357
Europe,Poland,2011,Import,Polyethylene ,Yes,2617
Europe,Portugal,2011,Import,Polyethylene ,Yes,411234
Europe,Romania,2011,Import,Polyethylene ,Yes,73093
Europe,Sweden,2011,Import,Polyethylene ,Yes,49952
North America,Canada,2011,Import,Polyethylene ,Yes,456695
North America,Mexico,2011,Import,Polyethylene ,Yes,6116
North America,United States,2011,Import,Polyethylene ,Yes,21699856
Oceania,Australia,2011,Import,Polyethylene ,Yes,130221
Oceania,New Zealand,2011,Import,Polyethylene ,Yes,153146
South America,Chile,2011,Import,Polyethylene ,Yes,161863
Africa,Gambia,2012,Import,Polyethylene ,Yes,1485
Africa,Morocco,2012,Import,Polyethylene ,Yes,39034
Asia,United Arab Emirates,2012,Import,Polyethylene ,Yes,330086
Asia,China,2012,Import,Polyethylene ,Yes,14887
Asia,Cyprus,2012,Import,Polyethylene ,Yes,46740
Asia,Indonesia,2012,Import,Polyethylene ,Yes,55
Asia,Israel,2012,Import,Polyethylene ,Yes,27847
Asia,Japan,2012,Import,Polyethylene ,Yes,688130
Asia,South Korea,2012,Import,Polyethylene ,Yes,1993
Asia,Malaysia,2012,Import,Polyethylene ,Yes,777280
Asia,Saudi Arabia,2012,Import,Polyethylene ,Yes,1566935
Asia,Singapore,2012,Import,Polyethylene ,Yes,275167
Asia,Yemen,2012,Import,Polyethylene ,Yes,19573
Europe,Austria,2012,Import,Polyethylene ,Yes,23319
Europe,Belgium,2012,Import,Polyethylene ,Yes,4333217
Europe,Czechia,2012,Import,Polyethylene ,Yes,64621
Europe,Germany,2012,Import,Polyethylene ,Yes,20783260
Europe,Denmark,2012,Import,Polyethylene ,Yes,4892
Europe,Spain,2012,Import,Polyethylene ,Yes,2815260
Europe,Finland,2012,Import,Polyethylene ,Yes,9278
Europe,France,2012,Import,Polyethylene ,Yes,1966852
Europe,United Kingdom,2012,Import,Polyethylene ,Yes,5327402
Europe,Greece,2012,Import,Polyethylene ,Yes,72016
Europe,Ireland,2012,Import,Polyethylene ,Yes,22789
Europe,Italy,2012,Import,Polyethylene ,Yes,2721341
Europe,Latvia,2012,Import,Polyethylene ,Yes,58534
Europe,Malta,2012,Import,Polyethylene ,Yes,6951
Europe,Netherlands,2012,Import,Polyethylene ,Yes,10803445
Europe,Norway,2012,Import,Polyethylene ,Yes,196005
Europe,Poland,2012,Import,Polyethylene ,Yes,7905
Europe,Portugal,2012,Import,Polyethylene ,Yes,1751660
Europe,Romania,2012,Import,Polyethylene ,Yes,234498
Europe,Slovenia,2012,Import,Polyethylene ,Yes,4468
North America,Canada,2012,Import,Polyethylene ,Yes,455023
North America,United States,2012,Import,Polyethylene ,Yes,27350456
Oceania,Fiji,2012,Import,Polyethylene ,Yes,13292
Oceania,New Zealand,2012,Import,Polyethylene ,Yes,144157
South America,Chile,2012,Import,Polyethylene ,Yes,478406
Africa,Gambia,2013,Import,Polyethylene ,Yes,3848
Africa,Morocco,2013,Import,Polyethylene ,Yes,125784
Africa,South Africa,2013,Import,Polyethylene ,Yes,4879
Asia,United Arab Emirates,2013,Import,Polyethylene ,Yes,215358
Asia,Cyprus,2013,Import,Polyethylene ,Yes,110405
Asia,Hong Kong,2013,Import,Polyethylene ,Yes,29921
Asia,Indonesia,2013,Import,Polyethylene ,Yes,3990
Asia,Israel,2013,Import,Polyethylene ,Yes,9000
Asia,Japan,2013,Import,Polyethylene ,Yes,455054
Asia,South Korea,2013,Import,Polyethylene ,Yes,11208
Asia,Malaysia,2013,Import,Polyethylene ,Yes,1388988
Asia,Oman,2013,Import,Polyethylene ,Yes,24117
Asia,Pakistan,2013,Import,Polyethylene ,Yes,62291
Asia,Saudi Arabia,2013,Import,Polyethylene ,Yes,2180307
Asia,Vietnam,2013,Import,Polyethylene ,Yes,207069
Asia,Chinese Taipei,2013,Import,Polyethylene ,Yes,15345
Asia,Yemen,2013,Import,Polyethylene ,Yes,37328
Europe,Austria,2013,Import,Polyethylene ,Yes,56111
Europe,Belgium,2013,Import,Polyethylene ,Yes,6384630
Europe,Bulgaria,2013,Import,Polyethylene ,Yes,194074
Europe,Czechia,2013,Import,Polyethylene ,Yes,336348
Europe,Germany,2013,Import,Polyethylene ,Yes,21277749
Europe,Denmark,2013,Import,Polyethylene ,Yes,11669
Europe,Spain,2013,Import,Polyethylene ,Yes,3135429
Europe,Estonia,2013,Import,Polyethylene ,Yes,131530
Europe,Finland,2013,Import,Polyethylene ,Yes,119511
Europe,France,2013,Import,Polyethylene ,Yes,2168647
Europe,United Kingdom,2013,Import,Polyethylene ,Yes,4471306
Europe,Greece,2013,Import,Polyethylene ,Yes,56642
Europe,Ireland,2013,Import,Polyethylene ,Yes,759072
Europe,Italy,2013,Import,Polyethylene ,Yes,3044411
Europe,Malta,2013,Import,Polyethylene ,Yes,48476
Europe,Netherlands,2013,Import,Polyethylene ,Yes,10628396
Europe,Norway,2013,Import,Polyethylene ,Yes,610943
Europe,Poland,2013,Import,Polyethylene ,Yes,209834
Europe,Portugal,2013,Import,Polyethylene ,Yes,3622378
Europe,Romania,2013,Import,Polyethylene ,Yes,33055
Europe,Slovakia,2013,Import,Polyethylene ,Yes,933563
Europe,Slovenia,2013,Import,Polyethylene ,Yes,86278
Europe,Sweden,2013,Import,Polyethylene ,Yes,22125
North America,Bahamas,2013,Import,Polyethylene ,Yes,22375
North America,Canada,2013,Import,Polyethylene ,Yes,504304
North America,Honduras,2013,Import,Polyethylene ,Yes,19016
North America,United States,2013,Import,Polyethylene ,Yes,36179315
Oceania,Australia,2013,Import,Polyethylene ,Yes,38806
Oceania,Fiji,2013,Import,Polyethylene ,Yes,53931
South America,Chile,2013,Import,Polyethylene ,Yes,385557
Africa,Ghana,2014,Import,Polyethylene ,Yes,6348
Africa,Morocco,2014,Import,Polyethylene ,Yes,390762
Africa,Mauritius,2014,Import,Polyethylene ,Yes,42823
Africa,Sudan,2014,Import,Polyethylene ,Yes,408091
Africa,South Africa,2014,Import,Polyethylene ,Yes,1119889
Asia,United Arab Emirates,2014,Import,Polyethylene ,Yes,2070522
Asia,China,2014,Import,Polyethylene ,Yes,13522
Asia,Cyprus,2014,Import,Polyethylene ,Yes,21886
Asia,Hong Kong,2014,Import,Polyethylene ,Yes,13367
Asia,Israel,2014,Import,Polyethylene ,Yes,15000
Asia,Japan,2014,Import,Polyethylene ,Yes,375996
Asia,Kuwait,2014,Import,Polyethylene ,Yes,20952
Asia,Malaysia,2014,Import,Polyethylene ,Yes,2786618
Asia,Nepal,2014,Import,Polyethylene ,Yes,6523
Asia,Oman,2014,Import,Polyethylene ,Yes,69752
Asia,Pakistan,2014,Import,Polyethylene ,Yes,44552
Asia,Qatar,2014,Import,Polyethylene ,Yes,9770
Asia,Saudi Arabia,2014,Import,Polyethylene ,Yes,18086
Asia,Singapore,2014,Import,Polyethylene ,Yes,37226
Asia,Vietnam,2014,Import,Polyethylene ,Yes,27507
Asia,Yemen,2014,Import,Polyethylene ,Yes,35032
Europe,Austria,2014,Import,Polyethylene ,Yes,17587
Europe,Belgium,2014,Import,Polyethylene ,Yes,6919347
Europe,Bulgaria,2014,Import,Polyethylene ,Yes,314873
Europe,Switzerland,2014,Import,Polyethylene ,Yes,6001
Europe,Czechia,2014,Import,Polyethylene ,Yes,95444
Europe,Germany,2014,Import,Polyethylene ,Yes,22755755
Europe,Denmark,2014,Import,Polyethylene ,Yes,79255
Europe,Spain,2014,Import,Polyethylene ,Yes,653298
Europe,Estonia,2014,Import,Polyethylene ,Yes,173868
Europe,Finland,2014,Import,Polyethylene ,Yes,74864
Europe,France,2014,Import,Polyethylene ,Yes,2684201
Europe,United Kingdom,2014,Import,Polyethylene ,Yes,8187227
Europe,Greece,2014,Import,Polyethylene ,Yes,27015
Europe,Croatia,2014,Import,Polyethylene ,Yes,23633
Europe,Hungary,2014,Import,Polyethylene ,Yes,29616
Europe,Italy,2014,Import,Polyethylene ,Yes,2967860
Europe,Malta,2014,Import,Polyethylene ,Yes,194038
Europe,Netherlands,2014,Import,Polyethylene ,Yes,9728100
Europe,Norway,2014,Import,Polyethylene ,Yes,10144
Europe,Poland,2014,Import,Polyethylene ,Yes,800820
Europe,Portugal,2014,Import,Polyethylene ,Yes,3091102
Europe,Romania,2014,Import,Polyethylene ,Yes,8994
Europe,Russia,2014,Import,Polyethylene ,Yes,1718
Europe,Slovakia,2014,Import,Polyethylene ,Yes,1054457
Europe,Slovenia,2014,Import,Polyethylene ,Yes,917531
Europe,Sweden,2014,Import,Polyethylene ,Yes,5845
North America,Bahamas,2014,Import,Polyethylene ,Yes,49345
North America,Canada,2014,Import,Polyethylene ,Yes,559133
North America,Jamaica,2014,Import,Polyethylene ,Yes,2021
North America,United States,2014,Import,Polyethylene ,Yes,32145404
Oceania,Australia,2014,Import,Polyethylene ,Yes,256225
Oceania,Fiji,2014,Import,Polyethylene ,Yes,37823
Oceania,New Zealand,2014,Import,Polyethylene ,Yes,31640
South America,Brazil,2014,Import,Polyethylene ,Yes,859392
South America,Chile,2014,Import,Polyethylene ,Yes,165935
Africa,Mauritius,2015,Import,Polyethylene ,Yes,49453
Africa,Sudan,2015,Import,Polyethylene ,Yes,52607
Africa,South Africa,2015,Import,Polyethylene ,Yes,4699
Asia,United Arab Emirates,2015,Import,Polyethylene ,Yes,340001
Asia,China,2015,Import,Polyethylene ,Yes,79678
Asia,Cyprus,2015,Import,Polyethylene ,Yes,15188
Asia,Israel,2015,Import,Polyethylene ,Yes,83000
Asia,Japan,2015,Import,Polyethylene ,Yes,402977
Asia,South Korea,2015,Import,Polyethylene ,Yes,68684
Asia,Sri Lanka,2015,Import,Polyethylene ,Yes,61151
Asia,Malaysia,2015,Import,Polyethylene ,Yes,4500413
Asia,Nepal,2015,Import,Polyethylene ,Yes,5181
Asia,Oman,2015,Import,Polyethylene ,Yes,45826
Asia,Qatar,2015,Import,Polyethylene ,Yes,15654
Asia,Saudi Arabia,2015,Import,Polyethylene ,Yes,490556
Asia,Singapore,2015,Import,Polyethylene ,Yes,18423
Asia,Vietnam,2015,Import,Polyethylene ,Yes,32895
Europe,Austria,2015,Import,Polyethylene ,Yes,32744
Europe,Belgium,2015,Import,Polyethylene ,Yes,4044288
Europe,Bulgaria,2015,Import,Polyethylene ,Yes,16562
Europe,Germany,2015,Import,Polyethylene ,Yes,21209115
Europe,Denmark,2015,Import,Polyethylene ,Yes,59648
Europe,Spain,2015,Import,Polyethylene ,Yes,484886
Europe,Estonia,2015,Import,Polyethylene ,Yes,105000
Europe,Finland,2015,Import,Polyethylene ,Yes,43228
Europe,France,2015,Import,Polyethylene ,Yes,1560474
Europe,United Kingdom,2015,Import,Polyethylene ,Yes,9135775
Europe,Greece,2015,Import,Polyethylene ,Yes,17448
Europe,Croatia,2015,Import,Polyethylene ,Yes,158843
Europe,Ireland,2015,Import,Polyethylene ,Yes,17152
Europe,Italy,2015,Import,Polyethylene ,Yes,1044289
Europe,Latvia,2015,Import,Polyethylene ,Yes,55549
Europe,Netherlands,2015,Import,Polyethylene ,Yes,9338950
Europe,Poland,2015,Import,Polyethylene ,Yes,589650
Europe,Portugal,2015,Import,Polyethylene ,Yes,914501
Europe,Slovakia,2015,Import,Polyethylene ,Yes,1142624
Europe,Slovenia,2015,Import,Polyethylene ,Yes,1226259
North America,Canada,2015,Import,Polyethylene ,Yes,702790
North America,United States,2015,Import,Polyethylene ,Yes,32038463
Oceania,Australia,2015,Import,Polyethylene ,Yes,504127
Oceania,New Zealand,2015,Import,Polyethylene ,Yes,285577
South America,Brazil,2015,Import,Polyethylene ,Yes,30218
South America,Chile,2015,Import,Polyethylene ,Yes,60179
Asia,United Arab Emirates,2016,Import,Polyethylene ,Yes,1131099
Asia,China,2016,Import,Polyethylene ,Yes,99361
Asia,Cyprus,2016,Import,Polyethylene ,Yes,15360
Asia,Hong Kong,2016,Import,Polyethylene ,Yes,82395
Asia,Indonesia,2016,Import,Polyethylene ,Yes,6820
Asia,Israel,2016,Import,Polyethylene ,Yes,151000
Asia,Japan,2016,Import,Polyethylene ,Yes,315673
Asia,Kuwait,2016,Import,Polyethylene ,Yes,12855
Asia,Lebanon,2016,Import,Polyethylene ,Yes,37639
Asia,Malaysia,2016,Import,Polyethylene ,Yes,3561738
Asia,Nepal,2016,Import,Polyethylene ,Yes,1036
Asia,Qatar,2016,Import,Polyethylene ,Yes,16976
Asia,Saudi Arabia,2016,Import,Polyethylene ,Yes,2677921
Asia,Singapore,2016,Import,Polyethylene ,Yes,27522
Europe,Austria,2016,Import,Polyethylene ,Yes,4886
Europe,Belgium,2016,Import,Polyethylene ,Yes,4600557
Europe,Switzerland,2016,Import,Polyethylene ,Yes,2982
Europe,Czechia,2016,Import,Polyethylene ,Yes,13246
Europe,Germany,2016,Import,Polyethylene ,Yes,20191895
Europe,Denmark,2016,Import,Polyethylene ,Yes,26080
Europe,Spain,2016,Import,Polyethylene ,Yes,104156
Europe,Finland,2016,Import,Polyethylene ,Yes,44342
Europe,France,2016,Import,Polyethylene ,Yes,517080
Europe,United Kingdom,2016,Import,Polyethylene ,Yes,4617281
Europe,Croatia,2016,Import,Polyethylene ,Yes,22894
Europe,Ireland,2016,Import,Polyethylene ,Yes,62928
Europe,Italy,2016,Import,Polyethylene ,Yes,30609
Europe,Netherlands,2016,Import,Polyethylene ,Yes,3877533
Europe,Poland,2016,Import,Polyethylene ,Yes,753927
Europe,Portugal,2016,Import,Polyethylene ,Yes,1164523
Europe,Slovakia,2016,Import,Polyethylene ,Yes,77081
Europe,Slovenia,2016,Import,Polyethylene ,Yes,3342832
Europe,Sweden,2016,Import,Polyethylene ,Yes,6817
North America,Canada,2016,Import,Polyethylene ,Yes,497678
North America,Guatemala,2016,Import,Polyethylene ,Yes,2000
North America,United States,2016,Import,Polyethylene ,Yes,27668825
Oceania,Australia,2016,Import,Polyethylene ,Yes,33276
South America,Brazil,2016,Import,Polyethylene ,Yes,484272
Africa,Mauritius,2017,Import,Polyethylene ,Yes,58012
Africa,Sudan,2017,Import,Polyethylene ,Yes,44863
Africa,South Africa,2017,Import,Polyethylene ,Yes,7378
Asia,United Arab Emirates,2017,Import,Polyethylene ,Yes,122715
Asia,China,2017,Import,Polyethylene ,Yes,105175
Asia,Israel,2017,Import,Polyethylene ,Yes,364000
Asia,Japan,2017,Import,Polyethylene ,Yes,809526
Asia,Lebanon,2017,Import,Polyethylene ,Yes,331807
Asia,Malaysia,2017,Import,Polyethylene ,Yes,6652097
Asia,Nepal,2017,Import,Polyethylene ,Yes,574
Asia,Pakistan,2017,Import,Polyethylene ,Yes,520336
Asia,Qatar,2017,Import,Polyethylene ,Yes,32828
Asia,Saudi Arabia,2017,Import,Polyethylene ,Yes,2381104
Asia,Singapore,2017,Import,Polyethylene ,Yes,38001
Asia,Chinese Taipei,2017,Import,Polyethylene ,Yes,65
Europe,Austria,2017,Import,Polyethylene ,Yes,11460
Europe,Belgium,2017,Import,Polyethylene ,Yes,4145254
Europe,Bulgaria,2017,Import,Polyethylene ,Yes,7179
Europe,Switzerland,2017,Import,Polyethylene ,Yes,3082
Europe,Germany,2017,Import,Polyethylene ,Yes,17030524
Europe,Denmark,2017,Import,Polyethylene ,Yes,132918
Europe,Spain,2017,Import,Polyethylene ,Yes,351525
Europe,Finland,2017,Import,Polyethylene ,Yes,26926
Europe,France,2017,Import,Polyethylene ,Yes,206121
Europe,United Kingdom,2017,Import,Polyethylene ,Yes,3338495
Europe,Italy,2017,Import,Polyethylene ,Yes,51273
Europe,Latvia,2017,Import,Polyethylene ,Yes,78483
Europe,Netherlands,2017,Import,Polyethylene ,Yes,4453770
Europe,Poland,2017,Import,Polyethylene ,Yes,1997480
Europe,Portugal,2017,Import,Polyethylene ,Yes,731659
Europe,Slovakia,2017,Import,Polyethylene ,Yes,99396
Europe,Slovenia,2017,Import,Polyethylene ,Yes,2239668
North America,Canada,2017,Import,Polyethylene ,Yes,476420
North America,United States,2017,Import,Polyethylene ,Yes,38668760
Oceania,Australia,2017,Import,Polyethylene ,Yes,11376
Oceania,New Zealand,2017,Import,Polyethylene ,Yes,53076
South America,Chile,2017,Import,Polyethylene ,Yes,304939
Africa,Morocco,2018,Import,Polyethylene ,Yes,19646
Africa,Mauritius,2018,Import,Polyethylene ,Yes,144280
Africa,Sudan,2018,Import,Polyethylene ,Yes,164851
Africa,Tanzania,2018,Import,Polyethylene ,Yes,728
Asia,United Arab Emirates,2018,Import,Polyethylene ,Yes,360325
Asia,Iran,2018,Import,Polyethylene ,Yes,6000
Asia,Israel,2018,Import,Polyethylene ,Yes,204000
Asia,Japan,2018,Import,Polyethylene ,Yes,1945537
Asia,Lebanon,2018,Import,Polyethylene ,Yes,55607
Asia,Malaysia,2018,Import,Polyethylene ,Yes,54526
Asia,Pakistan,2018,Import,Polyethylene ,Yes,1301725
Asia,Philippines,2018,Import,Polyethylene ,Yes,472665
Asia,Qatar,2018,Import,Polyethylene ,Yes,24605
Asia,Saudi Arabia,2018,Import,Polyethylene ,Yes,962348
Asia,Singapore,2018,Import,Polyethylene ,Yes,60677
Europe,Austria,2018,Import,Polyethylene ,Yes,52978
Europe,Belgium,2018,Import,Polyethylene ,Yes,2272257
Europe,Germany,2018,Import,Polyethylene ,Yes,18803032
Europe,Denmark,2018,Import,Polyethylene ,Yes,20324
Europe,Spain,2018,Import,Polyethylene ,Yes,103520
Europe,France,2018,Import,Polyethylene ,Yes,630812
Europe,United Kingdom,2018,Import,Polyethylene ,Yes,1308056
Europe,Ireland,2018,Import,Polyethylene ,Yes,3022
Europe,Italy,2018,Import,Polyethylene ,Yes,61217
Europe,Netherlands,2018,Import,Polyethylene ,Yes,3283452
Europe,Poland,2018,Import,Polyethylene ,Yes,2810713
Europe,Portugal,2018,Import,Polyethylene ,Yes,287335
Europe,Slovenia,2018,Import,Polyethylene ,Yes,497658
Europe,Sweden,2018,Import,Polyethylene ,Yes,15196
North America,Canada,2018,Import,Polyethylene ,Yes,579133
North America,Guatemala,2018,Import,Polyethylene ,Yes,109790
North America,Jamaica,2018,Import,Polyethylene ,Yes,2891
North America,Mexico,2018,Import,Polyethylene ,Yes,25034
North America,Trinidad and Tobago,2018,Import,Polyethylene ,Yes,7946
North America,United States,2018,Import,Polyethylene ,Yes,39180729
Oceania,Australia,2018,Import,Polyethylene ,Yes,59200
Oceania,New Zealand,2018,Import,Polyethylene ,Yes,26509
South America,Chile,2018,Import,Polyethylene ,Yes,416766
Africa,Morocco,2019,Import,Polyethylene ,Yes,17684
Africa,Mauritius,2019,Import,Polyethylene ,Yes,203645
Asia,United Arab Emirates,2019,Import,Polyethylene ,Yes,275358
Asia,China,2019,Import,Polyethylene ,Yes,15833
Asia,Indonesia,2019,Import,Polyethylene ,Yes,34572
Asia,Israel,2019,Import,Polyethylene ,Yes,26575
Asia,Japan,2019,Import,Polyethylene ,Yes,1991246
Asia,Malaysia,2019,Import,Polyethylene ,Yes,69149
Asia,Pakistan,2019,Import,Polyethylene ,Yes,50103
Asia,Philippines,2019,Import,Polyethylene ,Yes,239269
Asia,Saudi Arabia,2019,Import,Polyethylene ,Yes,890804
Asia,Singapore,2019,Import,Polyethylene ,Yes,15931
Europe,Austria,2019,Import,Polyethylene ,Yes,4337
